$GPFPD,1593,202812.00,317.610,-0.590,1.470,38.2234833,119.1219811,30.558,-0.004,-0.084,-0.007,1.986,8,8,1*73
$GPFPD,1593,202813.00,317.620,-0.590,1.490,38.2234832,119.1219810,30.584,-0.025,-0.084,0.000,1.989,8,8,1*58
$GPFPD,1593,202814.00,317.630,-0.590,1.500,38.2234829,119.1219807,30.605,-0.016,-0.102,-0.018,1.988,8,8,1*7A
$GPFPD,1593,202815.00,317.650,-0.590,1.460,38.2234827,119.1219805,30.610,-0.004,-0.087,-0.028,1.986,8,8,1*70
$GPFPD,1593,202816.00,317.680,-0.580,1.450,38.2234825,119.1219805,30.611,0.002,-0.075,-0.028,1.984,8,8,1*5B
$GPFPD,1593,202817.00,317.690,-0.560,1.470,38.2234824,119.1219805,30.618,-0.006,-0.080,-0.024,1.991,8,8,1*74
$GPFPD,1593,202818.00,317.700,-0.570,1.490,38.2234823,119.1219804,30.631,-0.007,-0.095,-0.018,1.989,8,8,1*72
$GPFPD,1593,202819.00,317.700,-0.580,1.500,38.2234821,119.1219802,30.645,-0.015,-0.089,-0.015,1.987,8,8,1*7E
$GPFPD,1593,202820.00,317.710,-0.580,1.480,38.2234820,119.1219800,30.659,-0.008,-0.082,-0.018,1.987,8,8,1*78
$GPFPD,1593,202821.00,317.740,-0.580,1.460,38.2234819,119.1219799,30.673,0.003,-0.073,-0.012,1.988,8,8,1*52
$GPFPD,1593,202822.00,317.760,-0.590,1.450,38.2234818,119.1219800,30.694,0.003,-0.077,-0.003,1.988,8,8,1*52
$GPFPD,1593,202823.00,317.770,-0.580,1.490,38.2234817,119.1219799,30.717,-0.011,-0.088,-0.010,1.988,8,8,1*79
$GPFPD,1593,202824.00,317.770,-0.570,1.500,38.2234816,119.1219798,30.733,-0.021,-0.089,-0.017,1.985,8,8,1*77
$GPFPD,1593,202825.00,317.770,-0.560,1.500,38.2234814,119.1219796,30.743,-0.021,-0.086,-0.020,1.984,8,8,1*76
$GPFPD,1593,202826.00,317.790,-0.570,1.480,38.2234812,119.1219793,30.750,-0.014,-0.090,-0.023,1.989,8,8,1*7D
$GPFPD,1593,202827.00,317.810,-0.590,1.460,38.2234811,119.1219791,30.758,-0.007,-0.081,-0.025,1.986,8,8,1*79
$GPFPD,1593,202828.00,317.820,-0.590,1.460,38.2234810,119.1219790,30.767,0.005,-0.080,-0.021,1.991,8,8,1*55
$GPFPD,1593,202829.00,317.830,-0.590,1.460,38.2234810,119.1219791,30.777,0.003,-0.077,-0.015,1.987,8,8,1*5B
$GPFPD,1593,202830.00,317.850,-0.600,1.470,38.2234809,119.1219791,30.795,-0.002,-0.076,-0.005,1.990,8,8,1*70
$GPFPD,1593,202831.00,317.870,-0.590,1.480,38.2234808,119.1219789,30.822,-0.010,-0.103,-0.005,1.988,8,8,1*74
$GPFPD,1593,202832.00,317.880,-0.590,1.500,38.2234806,119.1219786,30.840,-0.027,-0.102,-0.013,1.988,8,8,1*76
$GPFPD,1593,202833.00,317.880,-0.590,1.490,38.2234803,119.1219783,30.844,-0.009,-0.097,-0.033,1.988,8,8,1*78
$GPFPD,1593,202834.00,317.900,-0.590,1.460,38.2234802,119.1219782,30.840,0.003,-0.089,-0.040,1.990,8,8,1*58
$GPFPD,1593,202835.00,317.930,-0.590,1.450,38.2234802,119.1219782,30.840,0.006,-0.074,-0.024,1.986,8,8,1*5B
$GPFPD,1593,202836.00,317.960,-0.600,1.460,38.2234801,119.1219781,30.855,-0.011,-0.082,-0.008,1.987,8,8,1*7D
$GPFPD,1593,202837.00,317.970,-0.610,1.490,38.2234800,119.1219779,30.881,-0.018,-0.097,-0.005,1.985,8,8,1*7E
$GPFPD,1593,202838.00,317.960,-0.600,1.510,38.2234797,119.1219777,30.902,-0.013,-0.098,-0.017,1.984,8,8,1*7B
$GPFPD,1593,202839.00,317.970,-0.580,1.490,38.2234795,119.1219775,30.906,-0.011,-0.097,-0.036,1.987,8,8,1*70
$GPFPD,1593,202840.00,317.990,-0.570,1.460,38.2234794,119.1219773,30.901,-0.011,-0.074,-0.035,1.985,8,8,1*7C
$GPFPD,1593,202841.00,318.010,-0.590,1.440,38.2234793,119.1219772,30.908,0.000,-0.069,-0.015,1.985,8,8,1*53
$GPFPD,1593,202842.00,318.030,-0.610,1.460,38.2234793,119.1219772,30.933,-0.007,-0.081,-0.003,1.990,8,8,1*7C
$GPFPD,1593,202843.00,318.040,-0.600,1.480,38.2234792,119.1219770,30.958,-0.024,-0.095,-0.010,1.984,8,8,1*78
$GPFPD,1593,202844.00,318.040,-0.590,1.490,38.2234790,119.1219768,30.977,-0.014,-0.085,-0.013,1.987,8,8,1*70
$GPFPD,1593,202845.00,318.040,-0.570,1.490,38.2234789,119.1219766,30.988,-0.013,-0.087,-0.023,1.988,8,8,1*70
$GPFPD,1593,202846.00,318.050,-0.580,1.480,38.2234788,119.1219764,30.993,-0.004,-0.086,-0.028,1.988,8,8,1*79
$GPFPD,1593,202847.00,318.080,-0.580,1.460,38.2234787,119.1219763,31.002,0.001,-0.080,-0.021,1.986,8,8,1*5A
$GPFPD,1593,202848.00,318.110,-0.590,1.470,38.2234787,119.1219763,31.016,-0.004,-0.083,-0.014,1.984,8,8,1*77
$GPFPD,1593,202849.00,318.130,-0.580,1.480,38.2234786,119.1219762,31.032,-0.015,-0.089,-0.016,1.986,8,8,1*76
$GPFPD,1593,202850.00,318.140,-0.580,1.480,38.2234785,119.1219760,31.048,-0.011,-0.082,-0.014,1.988,8,8,1*76
$GPFPD,1593,202851.00,318.160,-0.590,1.470,38.2234784,119.1219758,31.065,-0.006,-0.082,-0.011,1.990,8,8,1*74
$GPFPD,1593,202852.00,318.190,-0.600,1.470,38.2234783,119.1219757,31.084,-0.007,-0.084,-0.012,1.986,8,8,1*76
$GPFPD,1593,202853.00,318.200,-0.590,1.470,38.2234782,119.1219755,31.099,-0.004,-0.091,-0.018,1.990,8,8,1*72
$GPFPD,1593,202854.00,318.210,-0.580,1.470,38.2234781,119.1219755,31.112,-0.001,-0.086,-0.019,1.989,8,8,1*7E
$GPFPD,1593,202855.00,318.230,-0.560,1.480,38.2234781,119.1219754,31.123,-0.009,-0.080,-0.021,1.989,8,8,1*7A
$GPFPD,1593,202856.00,318.250,-0.570,1.480,38.2234780,119.1219753,31.131,-0.005,-0.079,-0.023,1.987,8,8,1*7D
$GPFPD,1593,202857.00,318.270,-0.580,1.480,38.2234781,119.1219751,31.145,-0.008,-0.085,-0.017,1.992,8,8,1*7C
$GPFPD,1593,202858.00,318.290,-0.590,1.470,38.2234781,119.1219750,31.166,-0.003,-0.086,-0.004,1.990,8,8,1*7B
$GPFPD,1593,202859.00,318.300,-0.600,1.470,38.2234780,119.1219749,31.189,-0.002,-0.088,-0.005,1.989,8,8,1*76
$GPFPD,1593,202860.00,318.320,-0.590,1.470,38.2234779,119.1219749,31.208,-0.001,-0.090,-0.012,1.988,8,8,1*75
$GPFPD,1593,202861.00,318.320,-0.580,1.480,38.2234779,119.1219748,31.220,-0.003,-0.079,-0.014,1.989,8,8,1*73
$GPFPD,1593,202862.00,318.330,-0.570,1.480,38.2234778,119.1219746,31.229,-0.016,-0.079,-0.018,1.991,8,8,1*79
$GPFPD,1593,202863.00,318.340,-0.580,1.490,38.2234778,119.1219745,31.239,-0.005,-0.078,-0.015,1.991,8,8,1*7D
$GPFPD,1593,202864.00,318.340,-0.580,1.490,38.2234777,119.1219743,31.248,-0.003,-0.091,-0.020,1.989,8,8,1*7B
$GPFPD,1593,202865.00,318.360,-0.580,1.480,38.2234776,119.1219741,31.256,-0.015,-0.086,-0.017,1.989,8,8,1*70
$GPFPD,1593,202866.00,318.370,-0.580,1.480,38.2234775,119.1219739,31.264,-0.016,-0.079,-0.015,1.988,8,8,1*7F
$GPFPD,1593,202867.00,318.370,-0.590,1.470,38.2234774,119.1219738,31.275,-0.005,-0.086,-0.013,1.989,8,8,1*75
$GPFPD,1593,202868.00,318.380,-0.590,1.470,38.2234773,119.1219737,31.287,0.001,-0.079,-0.010,1.988,8,8,1*5B
$GPFPD,1593,202869.00,318.390,-0.580,1.470,38.2234771,119.1219737,31.297,0.000,-0.090,-0.020,1.986,8,8,1*52
$GPFPD,1593,202870.00,318.400,-0.580,1.490,38.2234770,119.1219735,31.301,-0.017,-0.085,-0.019,1.987,8,8,1*73
